listing_id,host_id,neighbourhood_cleansed,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365
943870997144700884,365305468,De Pijp - Rivierenbuurt,Entire home/apt,500.0,4,11,0.53,5
944151505003375737,528049242,Westerpark,Entire home/apt,357.0,1,162,9.94,348
944158722001992100,4341984,Westerpark,Private room,,4,31,1.41,142
944195905013374037,5502573,Watergraafsmeer,Entire home/apt,,4,4,0.19,0
944205301952149631,47924450,Bos en Lommer,Entire home/apt,237.0,3,8,0.35,56
944205886874708087,139793012,De Baarsjes - Oud-West,Entire home/apt,,2,15,0.65,0
944242869161994124,184548110,De Pijp - Rivierenbuurt,Entire home/apt,,4,12,0.57,0
944559043890208372,10818252,Zuid,Private room,123.0,2,61,2.94,327
944595680393322884,354440066,De Pijp - Rivierenbuurt,Entire home/apt,,7,4,0.72,0
944620961073556442,393494412,Oud-Oost,Entire home/apt,178.0,2,2,0.1,246
944624533728743932,528171018,Oud-Oost,Entire home/apt,190.0,3,9,0.4,106
944667806550258663,34821312,Oud-Noord,Entire home/apt,350.0,3,4,0.19,365
944724817993907481,9637393,De Baarsjes - Oud-West,Entire home/apt,,4,5,0.23,0
944847448702452724,207132373,Noord-West,Entire home/apt,,4,10,0.44,0
944893227762921750,49189764,Oostelijk Havengebied - Indische Buurt,Private room,356.0,2,0,,278
944956576154149636,11823844,De Baarsjes - Oud-West,Entire home/apt,,5,4,0.19,0
945329945635188011,22732018,Oostelijk Havengebied - Indische Buurt,Entire home/apt,,2,9,0.41,0
945335904537361107,7761040,De Baarsjes - Oud-West,Entire home/apt,270.0,2,8,0.36,224
946021179917130363,65931436,Oud-Noord,Entire home/apt,193.0,2,6,0.28,82
946115975952537405,272699070,De Baarsjes - Oud-West,Entire home/apt,152.0,1,0,,13
946148227407905221,9913279,Centrum-Oost,Entire home/apt,350.0,1,172,7.51,306
946167293922581571,66177483,De Baarsjes - Oud-West,Entire home/apt,284.0,2,10,0.47,12
946202928916854910,104484746,Geuzenveld - Slotermeer,Entire home/apt,,2,2,0.1,0
946217239484533138,28901413,Watergraafsmeer,Entire home/apt,,2,1,0.05,0
946217896867724463,36852817,Bos en Lommer,Entire home/apt,180.0,2,11,0.53,13
946804797372535793,68220587,De Baarsjes - Oud-West,Entire home/apt,,1,10,0.53,0
946870627826158626,231334285,Oostelijk Havengebied - Indische Buurt,Entire home/apt,,2,10,0.45,0
946882990787821613,505785162,De Pijp - Rivierenbuurt,Entire home/apt,,5,1,0.08,0
946962799646914446,10568408,IJburg - Zeeburgereiland,Entire home/apt,229.0,2,1,0.6,146
947630708144106351,106097005,Noord-Oost,Entire home/apt,149.0,4,6,0.33,19
947634658215487932,284451875,Oud-Oost,Entire home/apt,,2,11,0.54,0
947715023336827882,79030818,Zuid,Entire home/apt,295.0,2,1,0.05,94
947734188106038521,35863503,De Baarsjes - Oud-West,Entire home/apt,326.0,2,15,0.66,34
947780967202706993,60762184,De Baarsjes - Oud-West,Entire home/apt,,3,2,0.09,0
947798618881288496,12003994,Geuzenveld - Slotermeer,Entire home/apt,300.0,3,10,0.45,133
947896506122067853,40416262,De Baarsjes - Oud-West,Entire home/apt,251.0,7,12,0.56,78
947950161643739184,270107519,Noord-Oost,Entire home/apt,315.0,4,0,,255
948208147204407209,45677335,De Pijp - Rivierenbuurt,Entire home/apt,275.0,3,6,0.27,229
948332940702019097,10487277,De Baarsjes - Oud-West,Entire home/apt,378.0,4,15,0.7,35
948397758033661409,2395124,Centrum-West,Entire home/apt,450.0,3,5,0.23,7
948408722176422557,115625728,Westerpark,Entire home/apt,,2,9,0.4,0
948528540620508718,25682253,De Baarsjes - Oud-West,Entire home/apt,328.0,2,7,0.61,300
948534005671224190,23997411,Centrum-West,Entire home/apt,,12,3,0.14,0
948644729859834654,128733978,Bos en Lommer,Entire home/apt,180.0,2,7,0.34,69
948965459587696401,143098191,De Pijp - Rivierenbuurt,Entire home/apt,289.0,3,9,0.4,41
949085857017071799,10726948,De Pijp - Rivierenbuurt,Private room,92.0,1,39,1.73,231
949090432186968388,354532008,Centrum-West,Private room,,1,7,0.33,0
949152548491765999,484535538,Buitenveldert - Zuidas,Hotel room,50000.0,1,6,0.52,353
949152686389295269,484535538,Buitenveldert - Zuidas,Hotel room,50000.0,1,3,0.3,353
949165654700072626,484535538,Buitenveldert - Zuidas,Hotel room,50000.0,1,2,0.19,353
949167157015767087,484535538,Buitenveldert - Zuidas,Hotel room,50000.0,1,0,,348
949167386077737744,484535538,Buitenveldert - Zuidas,Hotel room,40000.0,1,1,0.07,348
949167852264211304,484535538,Buitenveldert - Zuidas,Hotel room,50000.0,1,3,0.28,340
949168302521214062,484535538,Buitenveldert - Zuidas,Hotel room,40000.0,1,0,,336
949168651353554085,484535538,Buitenveldert - Zuidas,Hotel room,50000.0,1,3,0.16,331
949295870639450953,31809246,Centrum-Oost,Entire home/apt,480.0,3,10,0.56,15
949313706789694272,2803223,Noord-West,Entire home/apt,120.0,3,5,0.23,27
949332870484517288,421532411,Oud-Oost,Entire home/apt,270.0,2,6,0.28,41
949394969005527380,186868419,Bos en Lommer,Entire home/apt,,2,5,0.23,0
949574544411901868,102738914,De Pijp - Rivierenbuurt,Entire home/apt,,1,13,0.61,0
949735155282331196,13350215,Watergraafsmeer,Entire home/apt,238.0,2,3,0.15,18
949745260894323822,45030072,De Baarsjes - Oud-West,Entire home/apt,204.0,3,5,0.23,256
949756459522210680,60954428,Oostelijk Havengebied - Indische Buurt,Entire home/apt,235.0,5,6,0.29,12
949875629369939176,13596799,De Baarsjes - Oud-West,Entire home/apt,,1,10,0.45,0
950052364505193992,529703380,Bos en Lommer,Entire home/apt,421.0,5,10,0.48,60
950507076276481849,75082948,De Baarsjes - Oud-West,Entire home/apt,216.0,5,6,0.29,123
950568282807384006,21050848,De Baarsjes - Oud-West,Entire home/apt,194.0,1,0,,254
950620543251353449,6588515,Oud-Noord,Entire home/apt,,2,3,0.13,0
950641526799697072,129154292,De Pijp - Rivierenbuurt,Entire home/apt,300.0,3,16,0.73,87
950826670788841030,529916341,Centrum-West,Private room,102.0,1,117,5.18,348
951070825797991064,124538339,Oud-Noord,Entire home/apt,,1,0,,0
951160138081111662,529916341,Centrum-West,Private room,99.0,1,98,4.36,175
951228135381718644,65307217,Bijlmer-Centrum,Private room,99.0,1,11,0.6,140
951291774078780810,530030282,De Baarsjes - Oud-West,Entire home/apt,,2,4,0.19,0
951912801171167121,530195197,Centrum-Oost,Entire home/apt,,2,5,0.5,0
952117672200551277,49909303,De Baarsjes - Oud-West,Entire home/apt,185.0,6,14,0.65,25
952158931222234668,530273833,Zuid,Entire home/apt,360.0,3,13,0.62,27
952221078229588514,446160201,Westerpark,Entire home/apt,,3,15,0.68,12
952600897008070859,5931735,Centrum-West,Entire home/apt,180.0,3,15,0.73,7
952622718834892167,19027021,Centrum-West,Entire home/apt,514.0,1,19,0.93,339
952626596284062190,68369176,Westerpark,Entire home/apt,,2,3,0.14,0
952736409665416014,172083920,Centrum-West,Entire home/apt,475.0,1,16,0.73,246
952773882108756697,36676764,Oud-Oost,Entire home/apt,146.0,2,7,0.36,47
952794300197872613,143171282,Gaasperdam - Driemond,Entire home/apt,,3,1,0.09,0
952864998978666703,44427343,De Pijp - Rivierenbuurt,Entire home/apt,255.0,4,1,0.45,268
952871005281350967,8012285,Centrum-Oost,Entire home/apt,261.0,4,7,0.32,73
952895131994293212,23845610,De Baarsjes - Oud-West,Entire home/apt,280.0,2,10,0.45,90
952914387448909659,3585296,Oostelijk Havengebied - Indische Buurt,Entire home/apt,217.0,6,6,0.29,269
953048009278449850,310155634,De Baarsjes - Oud-West,Entire home/apt,,4,10,0.47,0
953285827967297295,10697763,Oostelijk Havengebied - Indische Buurt,Private room,87.0,2,37,2.02,298
953345927639113602,530607670,De Baarsjes - Oud-West,Entire home/apt,,3,10,0.46,0
953407882113471818,43388404,Centrum-Oost,Entire home/apt,182.0,1,10,0.47,233
953539337193788533,528049242,Westerpark,Entire home/apt,443.0,1,152,9.36,348
953573915332978003,5712107,De Baarsjes - Oud-West,Entire home/apt,,1,2,0.17,0
953631877594523087,530696805,Oud-Noord,Private room,120.0,3,27,1.21,3
954255061179160764,34519032,Oostelijk Havengebied - Indische Buurt,Entire home/apt,,2,9,0.41,0
954257988292840688,34533378,De Baarsjes - Oud-West,Entire home/apt,325.0,5,7,0.32,7
954352726228663172,654760,Centrum-West,Entire home/apt,375.0,5,6,0.28,32
954356916044331435,83781951,De Pijp - Rivierenbuurt,Entire home/apt,202.0,2,2,0.09,8
954700565235095849,169899468,De Baarsjes - Oud-West,Entire home/apt,,4,6,0.28,0
954760911295152200,526461757,Oud-Oost,Entire home/apt,419.0,3,3,0.31,42
954843453839157479,22792261,Oud-Noord,Entire home/apt,220.0,5,5,0.35,20
954871543290918408,44164904,Centrum-Oost,Entire home/apt,350.0,3,3,0.15,103
955101051346446934,529495888,Centrum-Oost,Entire home/apt,,3,11,0.5,0
955126520396836698,280076052,Centrum-Oost,Entire home/apt,212.0,4,8,0.38,364
955190649386390282,9066706,De Pijp - Rivierenbuurt,Entire home/apt,520.0,2,9,0.64,64
955637411625158945,202654727,Watergraafsmeer,Entire home/apt,,4,0,,0
956315698437025603,531392778,Westerpark,Entire home/apt,,3,1,0.05,0
956491728108604794,17472932,Westerpark,Entire home/apt,199.0,3,3,0.15,52
956537070836950400,2315216,Oostelijk Havengebied - Indische Buurt,Entire home/apt,280.0,3,7,0.33,13
957125290786013968,531594725,Oud-Oost,Entire home/apt,207.0,3,17,0.78,35
957162039010316681,2136343,Westerpark,Private room,160.0,3,89,4.13,165
957168954105226638,48510493,Slotervaart,Entire home/apt,270.0,1,1,0.45,167
957251879240266400,33291339,Oud-Noord,Entire home/apt,160.0,3,7,0.52,14
957254372795968259,1113974,Centrum-Oost,Entire home/apt,336.0,2,18,0.82,45
957277616760749877,353584667,Zuid,Entire home/apt,1350.0,2,13,0.63,332
957663728620825098,248195877,Oud-Oost,Entire home/apt,,3,3,0.14,0
957794982010117624,77483453,De Pijp - Rivierenbuurt,Entire home/apt,176.0,2,9,0.42,70
957814461733847546,303685,De Pijp - Rivierenbuurt,Entire home/apt,352.0,3,0,,174
957891889626715891,531806158,Watergraafsmeer,Entire home/apt,135.0,1,151,13.44,358
958000276460766290,530696805,Oud-Noord,Private room,120.0,3,28,1.27,2
958079086305837518,301192013,De Baarsjes - Oud-West,Entire home/apt,475.0,3,14,0.69,168
958089043913566314,20814084,Noord-Oost,Entire home/apt,225.0,5,8,0.39,54
958398863662321607,531941097,Centrum-West,Entire home/apt,385.0,3,4,0.19,201
958488169480389455,56661567,Bos en Lommer,Entire home/apt,207.0,2,11,0.62,8
958566809268207570,531745498,Centrum-Oost,Entire home/apt,,3,8,0.37,0
958585050446229563,18539326,De Baarsjes - Oud-West,Entire home/apt,,4,14,0.64,1
958615966737356174,81903573,Watergraafsmeer,Entire home/apt,,3,7,0.32,0
958726726744532841,532045347,Centrum-Oost,Entire home/apt,,2,22,1.01,0
958785816880378501,360737814,De Baarsjes - Oud-West,Entire home/apt,166.0,3,4,0.2,206
959117596997709951,28242643,Zuid,Entire home/apt,,5,0,,0
959206668557824981,87444623,Centrum-West,Entire home/apt,437.0,2,15,0.76,54
959305717232783143,108544306,De Baarsjes - Oud-West,Entire home/apt,,3,7,0.32,0
959333340597647744,70470031,Bos en Lommer,Entire home/apt,184.0,3,4,0.18,2
959446517675418013,83620588,Centrum-West,Entire home/apt,,3,3,0.14,0
959773998854031045,3960958,Oostelijk Havengebied - Indische Buurt,Entire home/apt,162.0,3,3,0.22,13
959783369025977313,69667343,De Baarsjes - Oud-West,Entire home/apt,920.0,4,0,,259
959846068718559825,421532411,Oud-Oost,Entire home/apt,320.0,2,5,0.23,264
959986032130121688,125172052,De Pijp - Rivierenbuurt,Entire home/apt,212.0,2,6,0.28,133
959993297179908477,81902156,De Baarsjes - Oud-West,Entire home/apt,385.0,2,9,0.78,33
960002576012180410,5417945,Centrum-West,Private room,157.0,2,73,3.3,327
960147320001005660,194917812,Zuid,Entire home/apt,307.0,2,8,0.38,103
960346696512166864,2185391,Oud-Oost,Entire home/apt,,3,6,0.27,0
960505904400375627,2957838,Watergraafsmeer,Entire home/apt,248.0,5,1,0.11,11
960731243492857130,47828975,De Pijp - Rivierenbuurt,Entire home/apt,356.0,5,7,0.33,170
960767462841067104,39110511,Centrum-West,Entire home/apt,225.0,1,45,2.05,34
960839346651335772,305520632,De Pijp - Rivierenbuurt,Entire home/apt,,3,2,0.09,0
960840548992503913,136643553,Geuzenveld - Slotermeer,Entire home/apt,116.0,2,57,2.76,148
960903140625510594,14825531,De Baarsjes - Oud-West,Entire home/apt,303.0,2,14,0.67,84
960973384942890178,532619697,Buitenveldert - Zuidas,Entire home/apt,,3,2,0.1,0
961372052687378893,56380267,Centrum-Oost,Entire home/apt,,3,4,0.18,0
961437440577992448,4777053,Oostelijk Havengebied - Indische Buurt,Entire home/apt,136.0,4,6,0.28,11
961688587126899085,393464005,De Pijp - Rivierenbuurt,Entire home/apt,284.0,5,4,0.19,33
962007627791634069,34742235,De Baarsjes - Oud-West,Entire home/apt,400.0,1,13,0.6,158
962276605214327073,391470014,Zuid,Entire home/apt,240.0,2,8,0.39,159
962721796335063532,1953637,De Baarsjes - Oud-West,Entire home/apt,235.0,1,7,1.23,326
962788186099206822,204553722,De Baarsjes - Oud-West,Entire home/apt,244.0,4,10,0.47,89
963144872801929463,18149375,De Baarsjes - Oud-West,Entire home/apt,207.0,1,12,0.56,73
963469878325018569,6838265,Westerpark,Entire home/apt,,3,0,,0
963550416040975189,423124912,Centrum-Oost,Entire home/apt,473.0,1,12,0.92,60
963572410180132852,15290088,Oud-Oost,Entire home/apt,351.0,5,7,0.56,3
963590051571601152,2705484,Oostelijk Havengebied - Indische Buurt,Entire home/apt,,3,3,0.14,0
963621105130882877,27214105,Geuzenveld - Slotermeer,Entire home/apt,260.0,10,0,,177
963753667427906560,531009639,Zuid,Entire home/apt,1000.0,3,15,0.7,241
963771821774423914,112413995,Geuzenveld - Slotermeer,Entire home/apt,,2,6,0.28,0
963839782416268365,139264151,Noord-West,Entire home/apt,244.0,3,1,0.11,138
964120570548198750,37872025,Bos en Lommer,Entire home/apt,,7,0,,0
964156745911007707,533402494,Centrum-Oost,Entire home/apt,,2,1,0.08,0
964168116921857501,126305067,De Baarsjes - Oud-West,Entire home/apt,225.0,4,1,0.05,90
964176327709155734,203298254,Westerpark,Entire home/apt,238.0,2,9,0.43,305
964211758621059252,26621216,De Baarsjes - Oud-West,Entire home/apt,,3,1,0.05,0
964247765781279350,33727178,Zuid,Entire home/apt,,4,5,0.26,0
964255420024601759,16583473,De Baarsjes - Oud-West,Private room,82.0,30,1,0.05,43
964261482160609580,533425482,De Baarsjes - Oud-West,Entire home/apt,143.0,3,8,0.4,9
964483844857160958,461408937,Westerpark,Entire home/apt,288.0,3,8,0.38,141
965009631229280805,19927509,De Baarsjes - Oud-West,Entire home/apt,280.0,4,10,0.47,57
965086095912189615,91755206,De Pijp - Rivierenbuurt,Entire home/apt,225.0,3,12,0.56,0
965682277480169098,12690063,Bos en Lommer,Entire home/apt,,3,6,0.28,0
965737786454653937,531806158,Watergraafsmeer,Entire home/apt,244.0,1,21,1.53,297
965741881368212790,531806158,Watergraafsmeer,Entire home/apt,219.0,1,14,1.03,282
965742355870607804,531806158,Watergraafsmeer,Entire home/apt,128.0,1,17,1.33,293
966075282900306556,9706305,Oud-Oost,Entire home/apt,234.0,3,2,0.1,24
966541170992774199,246243877,Osdorp,Entire home/apt,113.0,1,0,,175
966769716590255616,127901607,Centrum-Oost,Entire home/apt,,5,4,0.34,2
967033628807261921,39798495,Oud-Oost,Entire home/apt,306.0,5,8,0.39,27
967154304205559594,12829934,De Baarsjes - Oud-West,Entire home/apt,205.0,3,4,0.46,11
967204281235606484,143303767,De Baarsjes - Oud-West,Entire home/apt,,2,11,0.53,0
967269161830330799,58961502,De Baarsjes - Oud-West,Entire home/apt,167.0,4,5,0.24,108
967278287803993652,13446736,Bos en Lommer,Entire home/apt,296.0,3,2,0.1,177
967296930512598614,14399689,De Pijp - Rivierenbuurt,Entire home/apt,306.0,2,16,0.74,45
967349231004057161,514697372,Centrum-West,Private room,137.0,2,0,,85
967861525767807467,418270816,De Pijp - Rivierenbuurt,Private room,143.0,1,14,0.93,357
967865575615900990,57388992,Oud-Oost,Entire home/apt,156.0,1,4,0.28,188
967896116316594948,19886024,De Baarsjes - Oud-West,Entire home/apt,,4,11,0.52,0
967953031510489865,86176323,De Baarsjes - Oud-West,Entire home/apt,149.0,4,2,0.13,30
968096595002975422,119474245,De Baarsjes - Oud-West,Entire home/apt,500.0,2,18,0.84,192
968203403339639631,534378749,Centrum-West,Entire home/apt,2965.0,5,0,,336
968691822895386476,459020797,De Pijp - Rivierenbuurt,Entire home/apt,296.0,2,0,,184
969295338795626493,13521114,Watergraafsmeer,Entire home/apt,300.0,3,3,0.3,18
969358549389305700,27524931,Oostelijk Havengebied - Indische Buurt,Entire home/apt,145.0,3,32,1.53,29
969362012101595607,115551303,De Pijp - Rivierenbuurt,Entire home/apt,376.0,1,12,0.56,358
969378362371073539,37701196,Buitenveldert - Zuidas,Entire home/apt,,3,3,0.14,0
969413634533296487,6365946,De Baarsjes - Oud-West,Entire home/apt,295.0,3,2,0.09,363
970182128119847191,28006692,Zuid,Entire home/apt,171.0,4,12,0.58,6
970739353224115216,71843595,Oud-Oost,Entire home/apt,,3,9,0.42,0
970779055221688987,140224404,Westerpark,Entire home/apt,149.0,3,14,0.69,98
970787450560770648,534954417,Westerpark,Entire home/apt,221.0,2,15,0.74,180
970893501137233946,6582036,Bos en Lommer,Entire home/apt,,2,10,0.47,0
970900299289957799,11042700,De Pijp - Rivierenbuurt,Entire home/apt,,2,3,0.21,0
970909711850366242,95651453,De Pijp - Rivierenbuurt,Entire home/apt,,5,0,,0
970939750211583641,14548042,Oud-Oost,Entire home/apt,225.0,2,20,0.97,15
971040305138950469,535020134,Noord-Oost,Entire home/apt,308.0,2,20,0.96,42
971096019360656928,49615140,De Pijp - Rivierenbuurt,Entire home/apt,,3,4,0.2,23
971403658453358540,6879236,Oud-Noord,Entire home/apt,221.0,3,11,0.55,183
971841099087879225,534803798,Bijlmer-Oost,Entire home/apt,,2,16,0.74,0
972217501623441210,121360424,Oud-Oost,Entire home/apt,145.0,2,10,0.56,12
972252177525168909,30939499,Centrum-West,Entire home/apt,,1,0,,0
972267051483180173,487011105,Westerpark,Entire home/apt,,1,19,0.93,82
972294499466080274,23209926,Oud-Oost,Entire home/apt,432.0,4,6,0.43,260
972298274539969586,989665,Centrum-Oost,Entire home/apt,315.0,2,8,0.57,243
972431973085759996,535308165,Centrum-West,Entire home/apt,,10,7,0.34,0
972997047196303546,51476382,Centrum-Oost,Entire home/apt,,4,3,0.15,0
973009601470260803,101952795,Oostelijk Havengebied - Indische Buurt,Entire home/apt,318.0,1,0,,206
973043715297498431,464581162,Centrum-West,Entire home/apt,,2,9,0.87,345
973123813373567899,189887097,Centrum-West,Entire home/apt,320.0,2,10,0.55,183
973182061787860758,224920981,Zuid,Entire home/apt,257.0,4,7,0.33,2
973218246211580521,1348443,De Baarsjes - Oud-West,Entire home/apt,,3,5,0.26,0
973237723133698822,475135653,Slotervaart,Entire home/apt,,4,5,0.25,0
973255639689066871,44771046,Oud-Oost,Entire home/apt,253.0,4,2,0.23,31
973542005947372555,61362293,Zuid,Entire home/apt,203.0,3,7,0.53,116
973730340422038697,212201302,De Baarsjes - Oud-West,Entire home/apt,250.0,7,2,0.11,269
973770922080136551,14715212,Bos en Lommer,Entire home/apt,203.0,2,9,0.44,36
973859282019844712,485471013,De Baarsjes - Oud-West,Entire home/apt,,4,7,0.35,0
973925863977395399,48735051,Centrum-West,Entire home/apt,,3,9,0.44,0
973963518487326256,38013928,De Pijp - Rivierenbuurt,Entire home/apt,224.0,2,4,0.19,3
974413361522390647,21887263,Oud-Noord,Entire home/apt,272.0,1,17,0.82,42
974480461127426525,163263490,De Pijp - Rivierenbuurt,Entire home/apt,346.0,2,34,1.6,263
974507591192137048,230192164,De Baarsjes - Oud-West,Entire home/apt,240.0,2,8,0.39,153
974525394495410987,139075883,De Baarsjes - Oud-West,Private room,62.0,3,41,1.94,177
974563390659126563,395651999,Osdorp,Entire home/apt,,2,14,0.71,0
975176761558967760,877945,Zuid,Entire home/apt,359.0,1,11,0.54,253
975811311630497343,37493640,De Baarsjes - Oud-West,Entire home/apt,275.0,4,2,0.1,358
975929643266569561,11691173,Zuid,Entire home/apt,311.0,2,2,0.14,43
975974702709431018,37911605,De Baarsjes - Oud-West,Entire home/apt,712.0,4,1,0.06,259
976139363082278094,49154714,Centrum-West,Entire home/apt,75.0,55,6,0.3,63
976542875465167880,9636845,De Baarsjes - Oud-West,Entire home/apt,360.0,4,2,0.11,363
976644800333369376,10947261,Oud-Noord,Entire home/apt,126.0,3,1,0.05,72
976816496877217502,61378908,Oud-Oost,Entire home/apt,260.0,4,8,0.39,314
977393432419200408,347631840,Westerpark,Entire home/apt,,3,6,0.3,0
977497876681150388,7094196,De Pijp - Rivierenbuurt,Entire home/apt,163.0,3,12,0.57,0
977537016663951836,129219914,Oostelijk Havengebied - Indische Buurt,Entire home/apt,,2,17,0.82,9
